MNTH,CIRCLE,DIVNAME,SDNAME,SECNAME,AREANAME,CAT,CATDESC,TOTSERVICES,BILLDSRVS,UNITS,LOAD,TOTSERVICES_outlier_flag,BILLDSRVS_outlier_flag,UNITS_outlier_flag,LOAD_outlier_flag,CAT_CIRCLE_mean,CAT_CIRCLE_sum,CAT_CIRCLE_std,CAT_CIRCLE_count,CAT_CIRCLE_rank,TOTSERVICES_CIRCLE_mean,TOTSERVICES_CIRCLE_sum,TOTSERVICES_CIRCLE_std,TOTSERVICES_CIRCLE_count,TOTSERVICES_CIRCLE_rank,BILLDSRVS_CIRCLE_mean,BILLDSRVS_CIRCLE_sum,BILLDSRVS_CIRCLE_std,BILLDSRVS_CIRCLE_count,BILLDSRVS_CIRCLE_rank
2019-05-31,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADEENAGUDA,5,AGRICULTURAL,1,1.0,2278.0,9.0,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,229.0,96.30672268907563,22921.0,106.60227373157356,238,228.5
2019-05-31,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET A,5,AGRICULTURAL,1,1.0,0.0,5.63,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,229.0,96.30672268907563,22921.0,106.60227373157356,238,228.5
2019-05-31,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET(WEST),5,AGRICULTURAL,1,1.0,0.0,3.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,229.0,96.30672268907563,22921.0,106.60227373157356,238,228.5
2019-05-31,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,nan,5,AGRICULTURAL,11,107.0,0.0,39.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,190.0,96.30672268907563,22921.0,106.60227373157356,238,87.5
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,BTNGOS G H SOCIETY,5,AGRICULTURAL,1,1.0,0.0,3.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,229.0,96.30672268907563,22921.0,106.60227373157356,238,228.5
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,G LAMBADI TANDA,5,AGRICULTURAL,3,3.0,0.0,11.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,212.0,96.30672268907563,22921.0,106.60227373157356,238,210.5
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,G.LAMBADI NAGAR,5,AGRICULTURAL,5,3.0,318.0,18.75,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,206.0,96.30672268907563,22921.0,106.60227373157356,238,210.5
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GACHI BOWLI,5,AGRICULTURAL,6,5.0,1473.0,33.75,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,201.5,96.30672268907563,22921.0,106.60227373157356,238,201.5
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOPAN PALLY,5,AGRICULTURAL,21,9.0,400.0,81.0,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,167.0,96.30672268907563,22921.0,106.60227373157356,238,190.0
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOPANPALLY,5,AGRICULTURAL,7,7.0,70.0,26.25,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,196.0,96.30672268907563,22921.0,106.60227373157356,238,195.0
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOWLI DODDI,5,AGRICULTURAL,2,1.0,0.0,7.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,216.5,96.30672268907563,22921.0,106.60227373157356,238,228.5
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOWLIDODDI,5,AGRICULTURAL,2,2.0,0.0,6.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,216.5,96.30672268907563,22921.0,106.60227373157356,238,216.0
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,KHAJA GUDA,5,AGRICULTURAL,18,5.0,1389.0,60.0,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,178.0,96.30672268907563,22921.0,106.60227373157356,238,201.5
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,LINGAMPALLY,5,AGRICULTURAL,5,107.0,0.0,19.13,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,206.0,96.30672268907563,22921.0,106.60227373157356,238,87.5
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,5,AGRICULTURAL,18,107.0,0.0,61.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,178.0,96.30672268907563,22921.0,106.60227373157356,238,87.5
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAM GUDA,5,AGRICULTURAL,15,7.0,6886.0,53.63,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,184.0,96.30672268907563,22921.0,106.60227373157356,238,195.0
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA,5,AGRICULTURAL,2,2.0,0.0,7.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,216.5,96.30672268907563,22921.0,106.60227373157356,238,216.0
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,nan,5,AGRICULTURAL,3,1.0,625.0,11.25,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,212.0,96.30672268907563,22921.0,106.60227373157356,238,228.5
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,ENGINEERING ENCLAVE,5,AGRICULTURAL,1,107.0,0.0,2.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,229.0,96.30672268907563,22921.0,106.60227373157356,238,87.5
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,LINGAMPALLY AGL,5,AGRICULTURAL,2,1.0,323.0,7.5,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,216.5,96.30672268907563,22921.0,106.60227373157356,238,228.5
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NALLAGANDLA AGL,5,AGRICULTURAL,8,2.0,168.0,28.5,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,192.0,96.30672268907563,22921.0,106.60227373157356,238,216.0
2019-05-31,CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TARANAGAR AGL,5,AGRICULTURAL,1,1.0,896.0,3.75,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,229.0,96.30672268907563,22921.0,106.60227373157356,238,228.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,ALLAWADA,5,AGRICULTURAL,141,139.0,0.0,528.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,60.0,96.30672268907563,22921.0,106.60227373157356,238,60.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,ALOOR,5,AGRICULTURAL,388,375.0,0.0,1453.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,5.0,96.30672268907563,22921.0,106.60227373157356,238,5.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,ANTHA RAM (A),5,AGRICULTURAL,76,74.0,0.0,285.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,93.5,96.30672268907563,22921.0,106.60227373157356,238,104.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,BESTEPOR,5,AGRICULTURAL,125,123.0,0.0,468.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,73.5,96.30672268907563,22921.0,106.60227373157356,238,74.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,CHENEVELLY,5,AGRICULTURAL,301,293.0,250.0,1081.86,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,14.0,96.30672268907563,22921.0,106.60227373157356,238,16.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,CHEVELLA,5,AGRICULTURAL,270,257.0,0.0,1012.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,21.0,96.30672268907563,22921.0,106.60227373157356,238,23.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,CHINNARAVULAPALLY,5,AGRICULTURAL,129,127.0,5095.0,483.75,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,70.0,96.30672268907563,22921.0,106.60227373157356,238,69.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,D ERRAVELLY,5,AGRICULTURAL,162,145.0,0.0,600.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,55.0,96.30672268907563,22921.0,106.60227373157356,238,57.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,DAMARU GIDDA,5,AGRICULTURAL,151,143.0,0.0,563.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,57.0,96.30672268907563,22921.0,106.60227373157356,238,58.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,DEVARAMPALLY,5,AGRICULTURAL,105,102.0,0.0,390.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,85.5,96.30672268907563,22921.0,106.60227373157356,238,95.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,DHARMA SAGAR,5,AGRICULTURAL,33,27.0,0.0,123.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,141.0,96.30672268907563,22921.0,106.60227373157356,238,160.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,DUDYAGU,5,AGRICULTURAL,23,23.0,0.0,86.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,161.5,96.30672268907563,22921.0,106.60227373157356,238,167.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,EARLA PALLY,5,AGRICULTURAL,128,126.0,0.0,480.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,71.0,96.30672268907563,22921.0,106.60227373157356,238,71.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,EKKAREDDY GUDA,5,AGRICULTURAL,37,34.0,0.0,128.99,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,131.0,96.30672268907563,22921.0,106.60227373157356,238,144.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,ERRANI KOTLA,5,AGRICULTURAL,6,6.0,0.0,22.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,201.5,96.30672268907563,22921.0,106.60227373157356,238,198.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,GOLLA GUDA,5,AGRICULTURAL,44,44.0,0.0,165.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,121.0,96.30672268907563,22921.0,106.60227373157356,238,128.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,GOLLAPALLY,5,AGRICULTURAL,119,97.0,0.0,446.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,77.5,96.30672268907563,22921.0,106.60227373157356,238,97.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,GUNDAL,5,AGRICULTURAL,278,274.0,0.0,1042.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,20.0,96.30672268907563,22921.0,106.60227373157356,238,20.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,HASTEPUR,5,AGRICULTURAL,31,31.0,0.0,116.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,147.5,96.30672268907563,22921.0,106.60227373157356,238,151.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,HUSSAINPOOR,5,AGRICULTURAL,30,26.0,0.0,112.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,150.0,96.30672268907563,22921.0,106.60227373157356,238,162.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,IBRAHIMPALLY,5,AGRICULTURAL,114,108.0,0.0,427.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,81.0,96.30672268907563,22921.0,106.60227373157356,238,81.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,JALAGUDA,5,AGRICULTURAL,56,56.0,0.0,210.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,111.0,96.30672268907563,22921.0,106.60227373157356,238,118.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KAMMETTA,5,AGRICULTURAL,294,282.0,10648.0,1144.88,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,17.5,96.30672268907563,22921.0,106.60227373157356,238,18.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KANDVADA,5,AGRICULTURAL,503,498.0,0.0,1886.25,False,True,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,2.0,96.30672268907563,22921.0,106.60227373157356,238,2.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KESARAM(C),5,AGRICULTURAL,148,146.0,0.0,555.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,58.0,96.30672268907563,22921.0,106.60227373157356,238,56.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KHANAPOOR,5,AGRICULTURAL,171,167.0,0.0,638.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,51.0,96.30672268907563,22921.0,106.60227373157356,238,51.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KISHTAPURI,5,AGRICULTURAL,21,20.0,0.0,78.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,167.0,96.30672268907563,22921.0,106.60227373157356,238,173.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KOTHA PALLY,5,AGRICULTURAL,188,187.0,0.0,705.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,44.0,96.30672268907563,22921.0,106.60227373157356,238,40.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KOWKUNTLA,5,AGRICULTURAL,188,181.0,0.0,705.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,44.0,96.30672268907563,22921.0,106.60227373157356,238,45.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KUMMERA,5,AGRICULTURAL,157,155.0,0.0,590.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,56.0,96.30672268907563,22921.0,106.60227373157356,238,55.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,LAXMI GUDA,5,AGRICULTURAL,29,29.0,0.0,108.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,152.5,96.30672268907563,22921.0,106.60227373157356,238,155.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MADI KATTA,5,AGRICULTURAL,27,27.0,0.0,99.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,155.0,96.30672268907563,22921.0,106.60227373157356,238,160.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MALKAPOOR,5,AGRICULTURAL,242,240.0,0.0,907.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,28.5,96.30672268907563,22921.0,106.60227373157356,238,27.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MALLA REDDY GUDA,5,AGRICULTURAL,30,28.0,0.0,112.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,150.0,96.30672268907563,22921.0,106.60227373157356,238,157.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MANDAGU,5,AGRICULTURAL,41,41.0,0.0,153.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,127.5,96.30672268907563,22921.0,106.60227373157356,238,135.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MIRZAGUDA,5,AGRICULTURAL,35,27.0,0.0,131.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,136.5,96.30672268907563,22921.0,106.60227373157356,238,160.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MUDMIYAL,5,AGRICULTURAL,316,310.0,128.0,1185.0,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,12.0,96.30672268907563,22921.0,106.60227373157356,238,12.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,NANCHERI,5,AGRICULTURAL,32,31.0,0.0,120.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,145.0,96.30672268907563,22921.0,106.60227373157356,238,151.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,NARAYANADASS GUDA,5,AGRICULTURAL,72,72.0,0.0,270.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,95.5,96.30672268907563,22921.0,106.60227373157356,238,105.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,NAYALTA,5,AGRICULTURAL,102,97.0,0.0,378.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,87.0,96.30672268907563,22921.0,106.60227373157356,238,97.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,NOWLOYAPALLY,5,AGRICULTURAL,19,19.0,0.0,71.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,173.5,96.30672268907563,22921.0,106.60227373157356,238,176.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,PALGUTTA,5,AGRICULTURAL,111,110.0,0.0,416.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,83.0,96.30672268907563,22921.0,106.60227373157356,238,79.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,PAMEENA,5,AGRICULTURAL,234,234.0,0.0,872.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,30.0,96.30672268907563,22921.0,106.60227373157356,238,28.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,R GHANA POOR,5,AGRICULTURAL,204,191.0,0.0,763.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,38.0,96.30672268907563,22921.0,106.60227373157356,238,37.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,RAMANNAGUDA,5,AGRICULTURAL,20,19.0,0.0,75.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,170.0,96.30672268907563,22921.0,106.60227373157356,238,176.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,SAIREDDY GUDA,5,AGRICULTURAL,17,17.0,0.0,61.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,181.0,96.30672268907563,22921.0,106.60227373157356,238,181.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,SINGAPPA GUDA,5,AGRICULTURAL,32,32.0,0.0,120.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,145.0,96.30672268907563,22921.0,106.60227373157356,238,149.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,TALLARAM,5,AGRICULTURAL,71,70.0,0.0,266.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,97.0,96.30672268907563,22921.0,106.60227373157356,238,106.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,TANGADPELLY,5,AGRICULTURAL,166,164.0,625.0,619.5,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,53.0,96.30672268907563,22921.0,106.60227373157356,238,52.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,URELLA,5,AGRICULTURAL,201,183.0,0.0,745.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,39.5,96.30672268907563,22921.0,106.60227373157356,238,44.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,VENKANNAGUDA,5,AGRICULTURAL,20,20.0,0.0,75.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,170.0,96.30672268907563,22921.0,106.60227373157356,238,173.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,YENKA PALLY,5,AGRICULTURAL,176,173.0,0.0,660.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,50.0,96.30672268907563,22921.0,106.60227373157356,238,49.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,nan,5,AGRICULTURAL,3,3.0,0.0,11.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,212.0,96.30672268907563,22921.0,106.60227373157356,238,210.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,ANTHARAM-S,5,AGRICULTURAL,115,112.0,27.0,431.25,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,80.0,96.30672268907563,22921.0,106.60227373157356,238,77.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,ANTHI REDDY GUDA,5,AGRICULTURAL,19,19.0,0.0,71.25,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,173.5,96.30672268907563,22921.0,106.60227373157356,238,176.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,APPAREDDY GUDA,5,AGRICULTURAL,20,20.0,0.0,75.0,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,170.0,96.30672268907563,22921.0,106.60227373157356,238,173.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,ASPALLYGUDA,5,AGRICULTURAL,25,25.0,0.0,93.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,157.5,96.30672268907563,22921.0,106.60227373157356,238,163.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,BHANGIRI PALLY,5,AGRICULTURAL,48,48.0,18.0,180.0,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,117.5,96.30672268907563,22921.0,106.60227373157356,238,123.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,BOBBILIGOAN,5,AGRICULTURAL,136,136.0,0.0,511.88,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,62.0,96.30672268907563,22921.0,106.60227373157356,238,62.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,BODAM PAHAD,5,AGRICULTURAL,30,30.0,0.0,112.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,150.0,96.30672268907563,22921.0,106.60227373157356,238,154.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,CHANDANVELLY,5,AGRICULTURAL,242,186.0,50.0,909.38,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,28.5,96.30672268907563,22921.0,106.60227373157356,238,42.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,CHENNA SOLIPET,5,AGRICULTURAL,127,126.0,47.0,476.25,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,72.0,96.30672268907563,22921.0,106.60227373157356,238,71.5
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,CHERLA GUDA,5,AGRICULTURAL,65,62.0,0.0,243.75,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,101.5,96.30672268907563,22921.0,106.60227373157356,238,112.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,DAMARLA PALLY,5,AGRICULTURAL,165,160.0,37.0,618.75,False,False,True,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,54.0,96.30672268907563,22921.0,106.60227373157356,238,54.0
2019-05-31,CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,DAYALA GUDA,5,AGRICULTURAL,14,14.0,0.0,52.5,False,False,False,False,5.0,1190,0.0,238,119.5,95.52100840336135,22734,109.66176219827177,238,185.5,96.30672268907563,22921.0,106.60227373157356,238,184.5
