District,Mandal,Date,Min Wind Speed (Kmph),Max Wind Speed (Kmph),Min Wind Speed (Kmph)_outlier_flag,Max Wind Speed (Kmph)_outlier_flag
Mancherial,Bheemini,2024-04-30,0.0,3.2,False,False
Mancherial,Bhimaram,2024-04-01,0.0,5.2,False,False
Mancherial,Bhimaram,2024-04-02,0.0,4.2,False,False
Mancherial,Bhimaram,2024-04-03,0.0,7.2,False,False
Mancherial,Bhimaram,2024-04-04,0.0,5.2,False,False
Mancherial,Bhimaram,2024-04-05,0.0,5.0,False,False
Mancherial,Bhimaram,2024-04-06,0.0,7.1,False,False
Mancherial,Bhimaram,2024-04-07,0.0,4.9,False,False
Mancherial,Bhimaram,2024-04-08,0.0,10.6,False,False
Mancherial,Bhimaram,2024-04-09,0.0,7.0,False,False
Mancherial,Bhimaram,2024-04-10,0.0,7.3,False,False
Mancherial,Bhimaram,2024-04-11,0.0,8.8,False,False
Mancherial,Bhimaram,2024-04-12,0.0,4.6,False,False
Mancherial,Bhimaram,2024-04-13,0.0,1.8,False,False
Mancherial,Bhimaram,2024-04-14,0.0,3.9,False,False
Mancherial,Bhimaram,2024-04-15,0.0,4.7,False,False
Mancherial,Bhimaram,2024-04-16,0.0,5.1,False,False
Mancherial,Bhimaram,2024-04-17,0.0,4.4,False,False
Mancherial,Bhimaram,2024-04-18,0.0,3.6,False,False
Mancherial,Bhimaram,2024-04-19,0.0,4.5,False,False
Mancherial,Bhimaram,2024-04-20,0.0,3.5,False,False
Mancherial,Bhimaram,2024-04-21,0.0,6.4,False,False
Mancherial,Bhimaram,2024-04-22,0.0,3.6,False,False
Mancherial,Bhimaram,2024-04-23,0.0,4.6,False,False
Mancherial,Bhimaram,2024-04-24,0.0,4.4,False,False
Mancherial,Bhimaram,2024-04-25,0.0,2.4,False,False
Mancherial,Bhimaram,2024-04-26,0.0,2.9,False,False
Mancherial,Bhimaram,2024-04-27,0.0,6.4,False,False
Mancherial,Bhimaram,2024-04-28,0.0,5.3,False,False
Mancherial,Bhimaram,2024-04-29,0.0,2.2,False,False
Mancherial,Bhimaram,2024-04-30,0.0,5.1,False,False
Mancherial,Chennur,2024-04-01,0.0,7.8,False,False
Mancherial,Chennur,2024-04-02,0.0,9.4,False,False
Mancherial,Chennur,2024-04-03,0.0,8.4,False,False
Mancherial,Chennur,2024-04-04,0.0,10.0,False,False
Mancherial,Chennur,2024-04-05,0.0,8.0,False,False
Mancherial,Chennur,2024-04-06,0.0,8.3,False,False
Mancherial,Chennur,2024-04-07,0.0,6.7,False,False
Mancherial,Chennur,2024-04-08,0.0,8.6,False,False
Mancherial,Chennur,2024-04-09,0.0,13.9,False,False
Mancherial,Chennur,2024-04-10,0.0,10.6,False,False
Mancherial,Chennur,2024-04-11,0.0,8.6,False,False
Mancherial,Chennur,2024-04-12,0.0,8.4,False,False
Mancherial,Chennur,2024-04-13,0.0,6.2,False,False
Mancherial,Chennur,2024-04-14,0.0,3.4,False,False
Mancherial,Chennur,2024-04-15,0.0,7.6,False,False
Mancherial,Chennur,2024-04-16,0.0,7.0,False,False
Mancherial,Chennur,2024-04-17,0.0,6.6,False,False
Mancherial,Chennur,2024-04-18,0.0,7.6,False,False
Mancherial,Chennur,2024-04-19,0.0,6.5,False,False
Mancherial,Chennur,2024-04-20,0.0,6.7,False,False
Mancherial,Chennur,2024-04-21,0.0,9.3,False,False
Mancherial,Chennur,2024-04-22,0.0,7.1,False,False
Mancherial,Chennur,2024-04-23,0.0,14.1,False,False
Mancherial,Chennur,2024-04-24,0.0,7.2,False,False
Mancherial,Chennur,2024-04-25,0.0,6.2,False,False
Mancherial,Chennur,2024-04-26,0.0,7.7,False,False
Mancherial,Chennur,2024-04-27,0.0,7.1,False,False
Mancherial,Chennur,2024-04-28,0.0,6.0,False,False
Mancherial,Chennur,2024-04-29,0.0,5.4,False,False
Mancherial,Chennur,2024-04-30,0.0,6.2,False,False
Mancherial,Dandepalle,2024-04-01,0.0,14.9,False,False
Mancherial,Dandepalle,2024-04-02,0.0,9.3,False,False
Mancherial,Dandepalle,2024-04-03,0.0,12.7,False,False
Mancherial,Dandepalle,2024-04-04,0.0,12.9,False,False
Mancherial,Dandepalle,2024-04-05,0.0,10.0,False,False
Mancherial,Dandepalle,2024-04-06,0.0,5.9,False,False
Mancherial,Dandepalle,2024-04-07,0.0,10.0,False,False
Mancherial,Dandepalle,2024-04-08,0.9,31.1,True,True
Mancherial,Dandepalle,2024-04-09,0.0,20.1,False,True
Mancherial,Dandepalle,2024-04-10,0.1,19.7,True,False
Mancherial,Dandepalle,2024-04-11,0.0,21.3,False,True
Mancherial,Dandepalle,2024-04-12,0.0,16.1,False,False
Mancherial,Dandepalle,2024-04-13,0.0,7.9,False,False
Mancherial,Dandepalle,2024-04-14,0.0,4.3,False,False
Mancherial,Dandepalle,2024-04-15,0.0,11.1,False,False
Mancherial,Dandepalle,2024-04-16,0.0,7.1,False,False
Mancherial,Dandepalle,2024-04-17,0.0,15.3,False,False
Mancherial,Dandepalle,2024-04-18,0.0,6.1,False,False
Mancherial,Dandepalle,2024-04-19,0.0,11.9,False,False
Mancherial,Dandepalle,2024-04-20,0.0,9.0,False,False
Mancherial,Dandepalle,2024-04-21,0.0,12.9,False,False
Mancherial,Dandepalle,2024-04-22,0.0,9.4,False,False
Mancherial,Dandepalle,2024-04-23,0.0,21.6,False,True
Mancherial,Dandepalle,2024-04-24,0.0,14.6,False,False
Mancherial,Dandepalle,2024-04-25,0.0,5.7,False,False
Mancherial,Dandepalle,2024-04-26,0.0,10.3,False,False
Mancherial,Dandepalle,2024-04-27,0.0,13.3,False,False
Mancherial,Dandepalle,2024-04-28,0.0,10.7,False,False
Mancherial,Dandepalle,2024-04-29,0.0,13.3,False,False
Mancherial,Dandepalle,2024-04-30,0.0,12.5,False,False
Mancherial,Hajipur,2024-04-01,0.0,8.3,False,False
Mancherial,Hajipur,2024-04-02,0.0,7.4,False,False
Mancherial,Hajipur,2024-04-03,0.0,7.1,False,False
Mancherial,Hajipur,2024-04-04,0.0,2.4,False,False
Mancherial,Hajipur,2024-04-05,0.0,4.5,False,False
Mancherial,Hajipur,2024-04-06,0.0,4.8,False,False
Mancherial,Hajipur,2024-04-07,0.0,5.4,False,False
Mancherial,Hajipur,2024-04-08,0.0,7.5,False,False
Mancherial,Hajipur,2024-04-09,0.0,4.5,False,False
Mancherial,Hajipur,2024-04-10,0.0,2.5,False,False
Mancherial,Hajipur,2024-04-11,0.0,6.5,False,False
Mancherial,Hajipur,2024-04-12,0.0,4.5,False,False
Mancherial,Hajipur,2024-04-13,0.0,10.9,False,False
Mancherial,Hajipur,2024-04-14,0.0,6.4,False,False
Mancherial,Hajipur,2024-04-15,0.0,3.0,False,False
Mancherial,Hajipur,2024-04-16,0.0,6.6,False,False
Mancherial,Hajipur,2024-04-17,0.0,8.2,False,False
Mancherial,Hajipur,2024-04-18,0.0,7.6,False,False
Mancherial,Hajipur,2024-04-19,0.0,4.9,False,False
Mancherial,Hajipur,2024-04-20,0.0,8.2,False,False
Mancherial,Hajipur,2024-04-21,0.0,9.6,False,False
Mancherial,Hajipur,2024-04-22,0.0,6.3,False,False
Mancherial,Hajipur,2024-04-23,0.0,6.9,False,False
Mancherial,Hajipur,2024-04-24,0.0,9.8,False,False
Mancherial,Hajipur,2024-04-25,0.0,5.7,False,False
Mancherial,Hajipur,2024-04-26,0.0,8.5,False,False
Mancherial,Hajipur,2024-04-27,0.0,12.3,False,False
Mancherial,Hajipur,2024-04-28,0.0,7.1,False,False
Mancherial,Hajipur,2024-04-29,0.0,8.4,False,False
Mancherial,Hajipur,2024-04-30,0.0,9.8,False,False
Mancherial,Jaipur,2024-04-01,0.0,8.0,False,False
Mancherial,Jaipur,2024-04-02,0.0,8.2,False,False
Mancherial,Jaipur,2024-04-03,0.0,7.8,False,False
Mancherial,Jaipur,2024-04-04,0.0,10.2,False,False
Mancherial,Jaipur,2024-04-05,0.0,10.8,False,False
Mancherial,Jaipur,2024-04-06,0.0,8.9,False,False
Mancherial,Jaipur,2024-04-07,0.0,9.0,False,False
Mancherial,Jaipur,2024-04-08,0.0,11.3,False,False
Mancherial,Jaipur,2024-04-09,0.0,14.3,False,False
Mancherial,Jaipur,2024-04-10,0.0,14.4,False,False
Mancherial,Jaipur,2024-04-11,0.0,9.3,False,False
Mancherial,Jaipur,2024-04-12,0.0,11.8,False,False
Mancherial,Jaipur,2024-04-13,0.0,7.6,False,False
Mancherial,Jaipur,2024-04-14,0.0,7.8,False,False
Mancherial,Jaipur,2024-04-15,0.0,9.2,False,False
Mancherial,Jaipur,2024-04-16,0.0,7.8,False,False
Mancherial,Jaipur,2024-04-17,0.0,7.2,False,False
Mancherial,Jaipur,2024-04-18,0.0,4.8,False,False
Mancherial,Jaipur,2024-04-19,0.0,8.9,False,False
Mancherial,Jaipur,2024-04-20,0.0,5.9,False,False
Mancherial,Jaipur,2024-04-21,0.0,14.8,False,False
Mancherial,Jaipur,2024-04-22,0.0,10.9,False,False
Mancherial,Jaipur,2024-04-23,0.0,15.0,False,False
Mancherial,Jaipur,2024-04-24,0.0,7.7,False,False
Mancherial,Jaipur,2024-04-25,0.0,9.5,False,False
Mancherial,Jaipur,2024-04-26,0.0,5.8,False,False
Mancherial,Jaipur,2024-04-27,0.0,6.7,False,False
Mancherial,Jaipur,2024-04-28,0.0,7.3,False,False
Mancherial,Jaipur,2024-04-29,0.0,5.7,False,False
Mancherial,Jaipur,2024-04-30,0.0,8.5,False,False
Mancherial,Jannaram,2024-04-01,0.0,8.4,False,False
Mancherial,Jannaram,2024-04-02,0.0,5.5,False,False
Mancherial,Jannaram,2024-04-03,0.0,6.0,False,False
Mancherial,Jannaram,2024-04-04,0.0,7.7,False,False
Mancherial,Jannaram,2024-04-05,0.0,6.5,False,False
Mancherial,Jannaram,2024-04-06,0.0,12.1,False,False
Mancherial,Jannaram,2024-04-07,0.0,5.9,False,False
Mancherial,Jannaram,2024-04-08,0.0,6.4,False,False
Mancherial,Jannaram,2024-04-09,0.0,8.1,False,False
Mancherial,Jannaram,2024-04-10,0.0,8.8,False,False
Mancherial,Jannaram,2024-04-11,0.0,9.2,False,False
Mancherial,Jannaram,2024-04-12,0.0,8.2,False,False
Mancherial,Jannaram,2024-04-13,0.0,8.5,False,False
Mancherial,Jannaram,2024-04-14,0.0,9.6,False,False
Mancherial,Jannaram,2024-04-15,0.0,6.5,False,False
Mancherial,Jannaram,2024-04-16,0.0,7.2,False,False
Mancherial,Jannaram,2024-04-17,0.0,14.3,False,False
Mancherial,Jannaram,2024-04-18,0.0,12.0,False,False
Mancherial,Jannaram,2024-04-19,0.0,10.7,False,False
Mancherial,Jannaram,2024-04-20,0.0,17.4,False,False
Mancherial,Jannaram,2024-04-21,0.0,5.2,False,False
Mancherial,Jannaram,2024-04-22,2.7,8.1,True,False
Mancherial,Jannaram,2024-04-23,0.0,6.4,False,False
Mancherial,Jannaram,2024-04-24,0.0,5.2,False,False
Mancherial,Jannaram,2024-04-25,0.0,3.9,False,False
Mancherial,Jannaram,2024-04-26,0.0,4.6,False,False
Mancherial,Jannaram,2024-04-27,0.0,6.5,False,False
Mancherial,Jannaram,2024-04-28,0.0,5.9,False,False
Mancherial,Jannaram,2024-04-29,0.0,6.4,False,False
Mancherial,Jannaram,2024-04-30,0.0,7.6,False,False
Mancherial,Kannepalli,2024-04-01,0.0,5.8,False,False
Mancherial,Kannepalli,2024-04-02,0.0,6.8,False,False
Mancherial,Kannepalli,2024-04-03,0.0,6.0,False,False
Mancherial,Kannepalli,2024-04-04,0.0,7.1,False,False
Mancherial,Kannepalli,2024-04-05,0.0,9.1,False,False
Mancherial,Kannepalli,2024-04-06,0.0,4.8,False,False
Mancherial,Kannepalli,2024-04-07,0.0,4.2,False,False
Mancherial,Kannepalli,2024-04-08,0.0,8.4,False,False
Mancherial,Kannepalli,2024-04-09,0.0,9.7,False,False
Mancherial,Kannepalli,2024-04-10,0.0,7.5,False,False
Mancherial,Kannepalli,2024-04-11,0.0,7.7,False,False
Mancherial,Kannepalli,2024-04-12,0.0,10.0,False,False
Mancherial,Kannepalli,2024-04-13,0.0,5.8,False,False
Mancherial,Kannepalli,2024-04-14,0.0,9.0,False,False
Mancherial,Kannepalli,2024-04-15,0.0,5.8,False,False
Mancherial,Kannepalli,2024-04-16,0.0,4.1,False,False
Mancherial,Kannepalli,2024-04-17,0.0,3.1,False,False
Mancherial,Kannepalli,2024-04-18,0.0,6.5,False,False
Mancherial,Kannepalli,2024-04-19,0.0,2.5,False,False
Mancherial,Kannepalli,2024-04-20,0.0,5.5,False,False
Mancherial,Kannepalli,2024-04-21,0.0,7.1,False,False
Mancherial,Kannepalli,2024-04-22,0.0,5.1,False,False
Mancherial,Kannepalli,2024-04-23,0.0,7.9,False,False
Mancherial,Kannepalli,2024-04-24,0.0,3.8,False,False
Mancherial,Kannepalli,2024-04-25,0.0,5.3,False,False
Mancherial,Kannepalli,2024-04-26,0.0,4.3,False,False
Mancherial,Kannepalli,2024-04-27,0.0,4.6,False,False
Mancherial,Kannepalli,2024-04-28,0.0,0.9,False,False
Mancherial,Kannepalli,2024-04-29,0.0,3.1,False,False
Mancherial,Kannepalli,2024-04-30,0.0,2.6,False,False
Mancherial,Kasipet,2024-04-01,0.0,5.5,False,False
Mancherial,Kasipet,2024-04-02,0.0,6.6,False,False
Mancherial,Kasipet,2024-04-03,0.0,5.5,False,False
Mancherial,Kasipet,2024-04-04,0.0,4.6,False,False
Mancherial,Kasipet,2024-04-05,0.0,7.1,False,False
Mancherial,Kasipet,2024-04-06,0.0,4.4,False,False
Mancherial,Kasipet,2024-04-07,0.0,4.7,False,False
Mancherial,Kasipet,2024-04-08,0.0,11.1,False,False
Mancherial,Kasipet,2024-04-09,0.0,6.8,False,False
Mancherial,Kasipet,2024-04-10,0.0,4.5,False,False
Mancherial,Kasipet,2024-04-11,0.0,12.9,False,False
Mancherial,Kasipet,2024-04-12,0.0,8.8,False,False
Mancherial,Kasipet,2024-04-13,0.0,5.9,False,False
Mancherial,Kasipet,2024-04-14,0.0,4.5,False,False
Mancherial,Kasipet,2024-04-15,0.0,5.9,False,False
Mancherial,Kasipet,2024-04-16,0.0,2.9,False,False
Mancherial,Kasipet,2024-04-17,0.0,4.7,False,False
Mancherial,Kasipet,2024-04-18,0.0,5.2,False,False
Mancherial,Kasipet,2024-04-19,0.0,4.8,False,False
Mancherial,Kasipet,2024-04-20,0.0,4.0,False,False
Mancherial,Kasipet,2024-04-21,0.0,9.6,False,False
Mancherial,Kasipet,2024-04-22,0.0,4.6,False,False
Mancherial,Kasipet,2024-04-23,0.0,13.6,False,False
Mancherial,Kasipet,2024-04-24,0.0,4.6,False,False
Mancherial,Kasipet,2024-04-25,0.0,5.7,False,False
Mancherial,Kasipet,2024-04-26,0.0,8.5,False,False
Mancherial,Kasipet,2024-04-27,0.0,5.3,False,False
Mancherial,Kasipet,2024-04-28,0.0,4.3,False,False
Mancherial,Kasipet,2024-04-29,0.0,3.9,False,False
Mancherial,Kasipet,2024-04-30,0.0,3.9,False,False
Mancherial,Kotapalle,2024-04-01,0.0,8.3,False,False
Mancherial,Kotapalle,2024-04-02,0.0,8.4,False,False
Mancherial,Kotapalle,2024-04-03,0.0,11.4,False,False
Mancherial,Kotapalle,2024-04-04,0.0,10.3,False,False
Mancherial,Kotapalle,2024-04-05,0.0,10.8,False,False
Mancherial,Kotapalle,2024-04-06,0.0,11.3,False,False
Mancherial,Kotapalle,2024-04-07,0.7,7.1,True,False
Mancherial,Kotapalle,2024-04-08,0.0,5.5,False,False
Mancherial,Kotapalle,2024-04-09,0.0,12.2,False,False
Mancherial,Kotapalle,2024-04-10,0.0,5.9,False,False
Mancherial,Kotapalle,2024-04-11,0.0,8.6,False,False
Mancherial,Kotapalle,2024-04-12,0.0,10.2,False,False
Mancherial,Kotapalle,2024-04-13,0.0,5.9,False,False
Mancherial,Kotapalle,2024-04-14,0.0,4.6,False,False
Mancherial,Kotapalle,2024-04-15,0.0,6.4,False,False
Mancherial,Kotapalle,2024-04-16,0.0,6.5,False,False
Mancherial,Kotapalle,2024-04-17,0.0,6.5,False,False
Mancherial,Kotapalle,2024-04-18,0.0,8.4,False,False
Mancherial,Kotapalle,2024-04-19,0.0,5.4,False,False
Mancherial,Kotapalle,2024-04-20,0.0,11.9,False,False
Mancherial,Kotapalle,2024-04-21,0.0,14.7,False,False
Mancherial,Kotapalle,2024-04-22,0.0,9.6,False,False
Mancherial,Kotapalle,2024-04-23,0.0,17.8,False,False
Mancherial,Kotapalle,2024-04-24,0.0,8.2,False,False
Mancherial,Kotapalle,2024-04-25,0.0,7.0,False,False
Mancherial,Kotapalle,2024-04-26,0.0,11.1,False,False
Mancherial,Kotapalle,2024-04-27,0.0,12.0,False,False
Mancherial,Kotapalle,2024-04-28,0.0,9.4,False,False
Mancherial,Kotapalle,2024-04-29,0.0,9.9,False,False
Mancherial,Kotapalle,2024-04-30,0.0,9.3,False,False
Mancherial,Luxettipet,2024-04-01,0.0,11.8,False,False
Mancherial,Luxettipet,2024-04-02,0.0,8.4,False,False
Mancherial,Luxettipet,2024-04-03,0.0,9.4,False,False
Mancherial,Luxettipet,2024-04-04,0.0,10.3,False,False
Mancherial,Luxettipet,2024-04-05,0.0,11.1,False,False
Mancherial,Luxettipet,2024-04-06,0.0,7.1,False,False
Mancherial,Luxettipet,2024-04-07,0.0,8.4,False,False
Mancherial,Luxettipet,2024-04-08,0.0,18.9,False,False
Mancherial,Luxettipet,2024-04-09,0.5,17.1,True,False
Mancherial,Luxettipet,2024-04-10,0.0,15.2,False,False
Mancherial,Luxettipet,2024-04-11,0.0,14.5,False,False
Mancherial,Luxettipet,2024-04-12,0.0,15.8,False,False
Mancherial,Luxettipet,2024-04-13,0.0,12.7,False,False
Mancherial,Luxettipet,2024-04-14,0.0,8.1,False,False
Mancherial,Luxettipet,2024-04-15,0.0,11.3,False,False
Mancherial,Luxettipet,2024-04-16,0.0,8.9,False,False
Mancherial,Luxettipet,2024-04-17,0.0,14.0,False,False
Mancherial,Luxettipet,2024-04-18,0.0,11.4,False,False
Mancherial,Luxettipet,2024-04-19,0.0,6.6,False,False
Mancherial,Luxettipet,2024-04-20,0.0,9.4,False,False
Mancherial,Luxettipet,2024-04-21,0.0,9.0,False,False
Mancherial,Luxettipet,2024-04-22,0.0,9.7,False,False
Mancherial,Luxettipet,2024-04-23,0.9,15.3,True,False
Mancherial,Luxettipet,2024-04-24,0.0,8.7,False,False
Mancherial,Luxettipet,2024-04-25,0.0,7.6,False,False
Mancherial,Luxettipet,2024-04-26,0.0,9.8,False,False
Mancherial,Luxettipet,2024-04-27,0.0,11.4,False,False
Mancherial,Luxettipet,2024-04-28,0.0,9.4,False,False
Mancherial,Luxettipet,2024-04-29,0.0,12.3,False,False
Mancherial,Luxettipet,2024-04-30,0.0,10.4,False,False
Mancherial,Mancherial,2024-04-01,0.0,8.6,False,False
Mancherial,Mancherial,2024-04-02,0.0,8.3,False,False
Mancherial,Mancherial,2024-04-03,0.0,6.7,False,False
Mancherial,Mancherial,2024-04-04,0.0,7.5,False,False
Mancherial,Mancherial,2024-04-05,0.0,7.7,False,False
Mancherial,Mancherial,2024-04-06,0.0,6.5,False,False
Mancherial,Mancherial,2024-04-07,0.0,9.3,False,False
Mancherial,Mancherial,2024-04-08,0.0,19.1,False,False
Mancherial,Mancherial,2024-04-09,0.0,14.2,False,False
Mancherial,Mancherial,2024-04-10,0.0,9.9,False,False
Mancherial,Mancherial,2024-04-11,0.0,13.9,False,False
Mancherial,Mancherial,2024-04-12,0.0,14.1,False,False
Mancherial,Mancherial,2024-04-13,0.0,10.6,False,False
Mancherial,Mancherial,2024-04-14,0.0,7.3,False,False
Mancherial,Mancherial,2024-04-15,0.0,9.2,False,False
Mancherial,Mancherial,2024-04-16,0.0,6.9,False,False
Mancherial,Mancherial,2024-04-17,0.0,8.4,False,False
Mancherial,Mancherial,2024-04-18,0.0,9.1,False,False
Mancherial,Mancherial,2024-04-19,0.0,7.7,False,False
Mancherial,Mancherial,2024-04-20,0.0,4.7,False,False
Mancherial,Mancherial,2024-04-21,0.0,6.3,False,False
Mancherial,Mancherial,2024-04-22,0.0,5.2,False,False
Mancherial,Mancherial,2024-04-23,0.0,17.2,False,False
Mancherial,Mancherial,2024-04-24,0.0,9.4,False,False
Mancherial,Mancherial,2024-04-25,0.0,5.1,False,False
Mancherial,Mancherial,2024-04-26,0.0,8.2,False,False
Mancherial,Mancherial,2024-04-27,0.0,7.7,False,False
Mancherial,Mancherial,2024-04-28,0.0,7.9,False,False
Mancherial,Mancherial,2024-04-29,0.0,7.2,False,False
Mancherial,Mancherial,2024-04-30,0.0,6.2,False,False
Mancherial,Mandamarri,2024-04-01,0.0,6.9,False,False
Mancherial,Mandamarri,2024-04-02,0.0,7.3,False,False
Mancherial,Mandamarri,2024-04-03,0.0,7.1,False,False
Mancherial,Mandamarri,2024-04-04,0.0,6.8,False,False
Mancherial,Mandamarri,2024-04-05,0.0,7.5,False,False
Mancherial,Mandamarri,2024-04-06,0.0,5.6,False,False
Mancherial,Mandamarri,2024-04-07,0.0,6.3,False,False
Mancherial,Mandamarri,2024-04-08,0.0,13.4,False,False
Mancherial,Mandamarri,2024-04-09,0.0,9.6,False,False
Mancherial,Mandamarri,2024-04-10,0.0,7.6,False,False
Mancherial,Mandamarri,2024-04-11,0.0,11.6,False,False
Mancherial,Mandamarri,2024-04-12,0.0,10.4,False,False
Mancherial,Mandamarri,2024-04-13,0.0,8.9,False,False
Mancherial,Mandamarri,2024-04-14,0.0,6.0,False,False
Mancherial,Mandamarri,2024-04-15,0.0,7.2,False,False
Mancherial,Mandamarri,2024-04-16,0.0,5.5,False,False
Mancherial,Mandamarri,2024-04-17,0.0,7.2,False,False
Mancherial,Mandamarri,2024-04-18,0.0,7.0,False,False
Mancherial,Mandamarri,2024-04-19,0.0,6.3,False,False
Mancherial,Mandamarri,2024-04-20,0.0,4.7,False,False
Mancherial,Mandamarri,2024-04-21,0.0,8.6,False,False
Mancherial,Mandamarri,2024-04-22,0.0,5.0,False,False
Mancherial,Mandamarri,2024-04-23,0.0,14.0,False,False
Mancherial,Mandamarri,2024-04-24,0.0,7.2,False,False
Mancherial,Mandamarri,2024-04-25,0.0,5.3,False,False
Mancherial,Mandamarri,2024-04-26,0.0,7.7,False,False
Mancherial,Mandamarri,2024-04-27,0.0,7.2,False,False
Mancherial,Mandamarri,2024-04-28,0.0,7.0,False,False
Mancherial,Mandamarri,2024-04-29,0.0,5.6,False,False
Mancherial,Mandamarri,2024-04-30,0.0,5.4,False,False
Mancherial,Naspur,2024-04-01,0.0,11.3,False,False
Mancherial,Naspur,2024-04-02,0.0,5.8,False,False
Mancherial,Naspur,2024-04-03,0.0,10.4,False,False
Mancherial,Naspur,2024-04-04,0.0,6.9,False,False
Mancherial,Naspur,2024-04-05,0.0,9.6,False,False
Mancherial,Naspur,2024-04-06,0.0,10.8,False,False
Mancherial,Naspur,2024-04-07,0.0,6.6,False,False
Mancherial,Naspur,2024-04-08,0.0,10.7,False,False
Mancherial,Naspur,2024-04-09,0.0,14.7,False,False
Mancherial,Naspur,2024-04-10,0.0,10.6,False,False
Mancherial,Naspur,2024-04-11,0.0,9.4,False,False
Mancherial,Naspur,2024-04-12,0.0,8.3,False,False
Mancherial,Naspur,2024-04-13,0.0,10.4,False,False
Mancherial,Naspur,2024-04-14,0.0,7.5,False,False
Mancherial,Naspur,2024-04-15,0.0,11.2,False,False
Mancherial,Naspur,2024-04-16,0.0,6.8,False,False
Mancherial,Naspur,2024-04-17,0.0,7.2,False,False
Mancherial,Naspur,2024-04-18,0.0,5.2,False,False
Mancherial,Naspur,2024-04-19,0.0,4.6,False,False
Mancherial,Naspur,2024-04-20,0.0,8.0,False,False
Mancherial,Naspur,2024-04-21,0.0,4.6,False,False
Mancherial,Naspur,2024-04-22,0.0,6.3,False,False
Mancherial,Naspur,2024-04-23,0.0,9.0,False,False
Mancherial,Naspur,2024-04-24,0.0,6.7,False,False
Mancherial,Naspur,2024-04-25,0.0,4.6,False,False
Mancherial,Naspur,2024-04-26,0.0,5.3,False,False
Mancherial,Naspur,2024-04-27,0.0,5.3,False,False
Mancherial,Naspur,2024-04-28,0.0,7.3,False,False
Mancherial,Naspur,2024-04-29,0.0,8.4,False,False
Mancherial,Naspur,2024-04-30,0.0,6.5,False,False
Mancherial,Nennal,2024-04-01,0.0,8.4,False,False
Mancherial,Nennal,2024-04-02,0.0,7.3,False,False
Mancherial,Nennal,2024-04-03,0.0,7.3,False,False
Mancherial,Nennal,2024-04-04,0.0,8.7,False,False
Mancherial,Nennal,2024-04-05,0.0,8.9,False,False
Mancherial,Nennal,2024-04-06,0.0,4.0,False,False
Mancherial,Nennal,2024-04-07,0.0,4.2,False,False
Mancherial,Nennal,2024-04-08,0.0,12.8,False,False
Mancherial,Nennal,2024-04-09,0.0,7.2,False,False
Mancherial,Nennal,2024-04-10,0.0,10.8,False,False
Mancherial,Nennal,2024-04-11,0.0,11.8,False,False
Mancherial,Nennal,2024-04-12,0.0,13.2,False,False
Mancherial,Nennal,2024-04-13,0.0,9.9,False,False
Mancherial,Nennal,2024-04-14,0.0,14.1,False,False
Mancherial,Nennal,2024-04-15,0.0,7.0,False,False
Mancherial,Nennal,2024-04-16,0.0,6.7,False,False
Mancherial,Nennal,2024-04-17,0.0,3.7,False,False
Mancherial,Nennal,2024-04-18,0.0,2.8,False,False
Mancherial,Nennal,2024-04-19,0.0,2.5,False,False
Mancherial,Nennal,2024-04-20,0.0,4.8,False,False
Mancherial,Nennal,2024-04-21,0.0,6.6,False,False
Mancherial,Nennal,2024-04-22,0.0,5.9,False,False
Mancherial,Nennal,2024-04-23,0.0,9.7,False,False
Mancherial,Nennal,2024-04-24,0.0,4.9,False,False
Mancherial,Nennal,2024-04-25,0.0,2.2,False,False
Mancherial,Nennal,2024-04-26,0.0,4.3,False,False
Mancherial,Nennal,2024-04-27,0.0,1.8,False,False
Mancherial,Nennal,2024-04-28,0.0,0.3,False,False
Mancherial,Nennal,2024-04-29,0.0,4.3,False,False
Mancherial,Nennal,2024-04-30,0.0,2.0,False,False
Mancherial,Tandur,2024-04-01,0.0,6.0,False,False
Mancherial,Tandur,2024-04-02,0.0,6.9,False,False
Mancherial,Tandur,2024-04-03,0.0,7.3,False,False
Mancherial,Tandur,2024-04-04,0.0,6.5,False,False
Mancherial,Tandur,2024-04-05,0.0,7.5,False,False
Mancherial,Tandur,2024-04-06,0.0,5.2,False,False
Mancherial,Tandur,2024-04-07,0.0,4.8,False,False
Mancherial,Tandur,2024-04-08,0.0,10.6,False,False
Mancherial,Tandur,2024-04-09,0.0,7.3,False,False
Mancherial,Tandur,2024-04-10,0.0,6.5,False,False
Mancherial,Tandur,2024-04-11,0.0,10.5,False,False
Mancherial,Tandur,2024-04-12,0.0,8.5,False,False
Mancherial,Tandur,2024-04-13,0.0,8.1,False,False
Mancherial,Tandur,2024-04-14,0.0,5.4,False,False
Mancherial,Tandur,2024-04-15,0.0,6.2,False,False
Mancherial,Tandur,2024-04-16,0.0,4.8,False,False
Mancherial,Tandur,2024-04-17,0.0,6.6,False,False
Mancherial,Tandur,2024-04-18,0.0,6.0,False,False
Mancherial,Tandur,2024-04-19,0.0,5.6,False,False
Mancherial,Tandur,2024-04-20,0.0,4.7,False,False
Mancherial,Tandur,2024-04-21,0.0,9.8,False,False
Mancherial,Tandur,2024-04-22,0.0,5.0,False,False
Mancherial,Tandur,2024-04-23,0.0,12.5,False,False
Mancherial,Tandur,2024-04-24,0.0,6.2,False,False
Mancherial,Tandur,2024-04-25,0.0,5.4,False,False
